day,hour,time,obj_ht,energy_market,as_bess,as_hydro,startup_shutdown_cost,rough_zone_penalty,reg_adj_bess,reg_adj_hydro,energy_market_cum,as_bess_cum,as_hydro_cum,startup_shutdown_cost_cum,rough_zone_penalty_cum,reg_adj_bess_cum,reg_adj_hydro_cum,obj_cumulative
172,6,1,593.470569346,585.097184046,8.373385300000002,0.0,0.0,0.0,0.0,0.0,1.6618639771776712e6,87304.4478018277,0.0,0.0,0.0,0.0,0.0,1.749168424979501e6
172,7,1,488.56756466682907,483.08950731682904,5.478057350000001,0.0,0.0,0.0,0.0,0.0,1.662347066684988e6,87309.9258591777,0.0,0.0,0.0,0.0,0.0,1.7496569925441677e6
172,8,1,235.8471519150625,208.58276821506252,27.26438370000001,0.0,0.0,0.0,0.0,0.0,1.6625556494532032e6,87337.19024287771,0.0,0.0,0.0,0.0,0.0,1.7498928396960828e6
172,9,1,237.26940634678755,217.21630634678755,20.053099999999997,0.0,0.0,0.0,0.0,0.0,1.66277286575955e6,87357.24334287771,0.0,0.0,0.0,0.0,0.0,1.7501301091024296e6
172,10,1,244.87346542357884,232.19559441849023,12.677871005088608,0.0,0.0,0.0,0.0,0.0,1.6630050613539685e6,87369.9212138828,0.0,0.0,0.0,0.0,0.0,1.750374982567853e6
172,11,1,278.97160974529174,243.2363456952917,35.73526405000001,0.0,0.0,0.0,0.0,0.0,1.6632482976996638e6,87405.6564779328,0.0,0.0,0.0,0.0,0.0,1.7506539541775985e6
172,12,1,372.25278003326247,267.2662322332625,104.9865478,0.0,0.0,0.0,0.0,0.0,1.663515563931897e6,87510.6430257328,0.0,0.0,0.0,0.0,0.0,1.7510262069576317e6
172,13,1,255.62253259566242,242.16893259566243,13.453599999999998,0.0,0.0,0.0,0.0,0.0,1.6637577328644928e6,87524.0966257328,0.0,0.0,0.0,0.0,0.0,1.7512818294902274e6
172,14,1,352.08717726973754,344.94181614273754,7.145361127000002,0.0,0.0,0.0,0.0,0.0,1.6641026746806356e6,87531.2419868598,0.0,0.0,0.0,0.0,0.0,1.751633916667497e6
172,15,1,326.72661814283333,313.32661814283335,13.4,0.0,0.0,0.0,0.0,0.0,1.6644160012987785e6,87544.64198685979,0.0,0.0,0.0,0.0,0.0,1.7519606432856398e6
172,16,1,329.77598758166664,316.37598758166666,13.4,0.0,0.0,0.0,0.0,0.0,1.6647323772863601e6,87558.04198685978,0.0,0.0,0.0,0.0,0.0,1.7522904192732214e6
172,17,1,335.72517817165425,324.5894867216542,11.13569145,0.0,0.0,0.0,0.0,0.0,1.6650569667730818e6,87569.17767830979,0.0,0.0,0.0,0.0,0.0,1.752626144451393e6
172,18,1,411.5421629827208,406.06156298272083,5.4806,0.0,0.0,0.0,0.0,0.0,1.6654630283360644e6,87574.65827830978,0.0,0.0,0.0,0.0,0.0,1.7530376866143758e6
172,19,1,449.16140878342503,439.288958783425,9.87245,0.0,0.0,0.0,0.0,0.0,1.665902317294848e6,87584.53072830978,0.0,0.0,0.0,0.0,0.0,1.7534868480231592e6
172,20,1,576.1398435361114,570.9759443319001,5.163899204211195,0.0,0.0,0.0,0.0,0.0,1.6664732932391798e6,87589.69462751399,0.0,0.0,0.0,0.0,0.0,1.7540629878666953e6
172,21,1,613.3808090597458,593.2674090597459,20.113400000000002,0.0,0.0,0.0,0.0,0.0,1.6670665606482395e6,87609.808027514,0.0,0.0,0.0,0.0,0.0,1.754676368675755e6
172,22,1,561.164451242371,547.950818442371,13.2136328,0.0,0.0,0.0,0.0,0.0,1.6676145114666817e6,87623.021660314,0.0,0.0,0.0,0.0,0.0,1.7552375331269975e6
172,23,1,400.299150302975,400.299150302975,0.0,0.0,0.0,0.0,0.0,0.0,1.6680148106169847e6,87623.021660314,0.0,0.0,0.0,0.0,0.0,1.7556378322773005e6
172,24,1,322.3553486783126,322.3519986783126,0.00335,0.0,0.0,0.0,0.0,0.0,1.6683371626156631e6,87623.025010314,0.0,0.0,0.0,0.0,0.0,1.7559601876259788e6
173,1,1,445.5108526177707,439.6844455177707,5.826407100000003,0.0,0.0,0.0,0.0,0.0,1.668776847061181e6,87628.851417414,0.0,0.0,0.0,0.0,0.0,1.7564056984785965e6
173,2,1,318.2484306607125,313.76278066071245,4.48565,0.0,0.0,0.0,0.0,0.0,1.6690906098418417e6,87633.337067414,0.0,0.0,0.0,0.0,0.0,1.7567239469092572e6
173,3,1,307.25759284895173,298.1032687931378,9.154324055813959,0.0,0.0,0.0,0.0,0.0,1.6693887131106348e6,87642.49139146981,0.0,0.0,0.0,0.0,0.0,1.7570312045021062e6
173,4,1,302.3412351992625,288.5827851992625,13.758450000000002,0.0,0.0,0.0,0.0,0.0,1.669677295895834e6,87656.2498414698,0.0,0.0,0.0,0.0,0.0,1.7573335457373054e6
173,5,1,370.69944127061257,325.07244127061256,45.62700000000001,0.0,0.0,0.0,0.0,0.0,1.6700023683371046e6,87701.8768414698,0.0,0.0,0.0,0.0,0.0,1.757704245178576e6
173,6,1,740.256642645925,726.979212445925,13.277430200000001,0.0,0.0,0.0,0.0,0.0,1.6707293475495505e6,87715.1542716698,0.0,0.0,0.0,0.0,0.0,1.758444501821222e6
173,7,1,602.7799870561249,577.2625613561249,25.517425700000004,0.0,0.0,0.0,0.0,0.0,1.6713066101109067e6,87740.6716973698,0.0,0.0,0.0,0.0,0.0,1.759047281808278e6
173,8,1,290.34461195662504,257.615326356625,32.729285600000004,0.0,0.0,0.0,0.0,0.0,1.6715642254372633e6,87773.4009829698,0.0,0.0,0.0,0.0,0.0,1.7593376264202348e6
173,9,1,270.5265783372834,242.4801672872834,28.046411050000003,0.0,0.0,0.0,0.0,0.0,1.6718067056045504e6,87801.44739401981,0.0,0.0,0.0,0.0,0.0,1.759608152998572e6
173,10,1,278.75252726820827,250.96920176820828,27.7833255,0.0,0.0,0.0,0.0,0.0,1.6720576748063187e6,87829.23071951981,0.0,0.0,0.0,0.0,0.0,1.7598869055258401e6
173,11,1,303.8480622552042,280.5505978052042,23.297464450000003,0.0,0.0,0.0,0.0,0.0,1.672338225404124e6,87852.52818396981,0.0,0.0,0.0,0.0,0.0,1.7601907535880953e6
173,12,1,343.58292593927916,315.03502658927914,28.547899350000005,0.0,0.0,0.0,0.0,0.0,1.6726532604307132e6,87881.07608331981,0.0,0.0,0.0,0.0,0.0,1.7605343365140345e6
173,13,1,333.172765781225,318.524281081225,14.648484700000003,0.0,0.0,0.0,0.0,0.0,1.6729717847117945e6,87895.72456801981,0.0,0.0,0.0,0.0,0.0,1.7608675092798157e6
173,14,1,344.2183026083001,334.6964133583001,9.521889249999997,0.0,0.0,0.0,0.0,0.0,1.6733064811251527e6,87905.24645726981,0.0,0.0,0.0,0.0,0.0,1.761211727582424e6
173,15,1,294.2617589097875,293.1864089097875,1.0753499999999998,0.0,0.0,0.0,0.0,0.0,1.6735996675340624e6,87906.32180726981,0.0,0.0,0.0,0.0,0.0,1.7615059893413337e6
173,16,1,315.3826216090856,313.7630817228599,1.6195398862257138,0.0,0.0,0.0,0.0,0.0,1.6739134306157853e6,87907.94134715604,0.0,0.0,0.0,0.0,0.0,1.7618213719629429e6
173,17,1,329.9851428271999,322.9321499771999,7.052992850000002,0.0,0.0,0.0,0.0,0.0,1.6742363627657625e6,87914.99434000604,0.0,0.0,0.0,0.0,0.0,1.7621513571057701e6
173,18,1,396.8380012723042,392.6672512723042,4.170749999999999,0.0,0.0,0.0,0.0,0.0,1.6746290300170348e6,87919.16509000605,0.0,0.0,0.0,0.0,0.0,1.7625481951070426e6
173,19,1,411.7839450154292,403.0370950154292,8.74685,0.0,0.0,0.0,0.0,0.0,1.6750320671120503e6,87927.91194000604,0.0,0.0,0.0,0.0,0.0,1.762959979052058e6
173,20,1,589.9005874949627,585.6728874949627,4.2277,0.0,0.0,0.0,0.0,0.0,1.6756177399995453e6,87932.13964000605,0.0,0.0,0.0,0.0,0.0,1.763549879639553e6
173,21,1,490.37900230809225,486.47559257668036,3.9034097314119176,0.0,0.0,0.0,0.0,0.0,1.676104215592122e6,87936.04304973746,0.0,0.0,0.0,0.0,0.0,1.764040258641861e6
173,22,1,337.91013216026244,325.83421296026245,12.0759192,0.0,0.0,0.0,0.0,0.0,1.6764300498050821e6,87948.11896893746,0.0,0.0,0.0,0.0,0.0,1.764378168774021e6
173,23,1,1000.9101624588168,1000.9101624588168,0.0,0.0,0.0,0.0,0.0,0.0,1.677430959967541e6,87948.11896893746,0.0,0.0,0.0,0.0,0.0,1.76537907893648e6
173,24,1,354.4286406647695,348.9792096880253,5.4494309767441855,0.0,0.0,0.0,0.0,0.0,1.677779939177229e6,87953.5683999142,0.0,0.0,0.0,0.0,0.0,1.7657335075771448e6
174,1,1,299.16576880694254,298.19441821694255,0.9713505899999995,0.0,0.0,0.0,0.0,0.0,1.6780781335954461e6,87954.5397505042,0.0,0.0,0.0,0.0,0.0,1.7660326733459518e6
174,2,1,286.1116321399375,285.2779020959375,0.8337300439999994,0.0,0.0,0.0,0.0,0.0,1.6783634114975422e6,87955.37348054821,0.0,0.0,0.0,0.0,0.0,1.7663187849780917e6
174,3,1,269.88737072575424,268.9474947257542,0.9398759999999992,0.0,0.0,0.0,0.0,0.0,1.6786323589922679e6,87956.31335654821,0.0,0.0,0.0,0.0,0.0,1.7665886723488176e6
174,4,1,263.2287411381001,263.2058295501001,0.022911587999999986,0.0,0.0,0.0,0.0,0.0,1.678895564821818e6,87956.33626813622,0.0,0.0,0.0,0.0,0.0,1.7668519010899556e6
174,5,1,255.8355811939125,249.1558721439125,6.679709050000002,0.0,0.0,0.0,0.0,0.0,1.6791447206939617e6,87963.01597718622,0.0,0.0,0.0,0.0,0.0,1.7671077366711495e6
174,6,1,278.63515853237084,257.14410788237086,21.491050650000005,0.0,0.0,0.0,0.0,0.0,1.679401864801844e6,87984.50702783623,0.0,0.0,0.0,0.0,0.0,1.7673863718296818e6
174,7,1,269.02444849846665,232.49050089846665,36.5339476,0.0,0.0,0.0,0.0,0.0,1.6796343553027427e6,88021.04097543622,0.0,0.0,0.0,0.0,0.0,1.7676553962781802e6
174,8,1,80.74108899071666,28.953465790716667,51.7876232,0.0,0.0,0.0,0.0,0.0,1.6796633087685334e6,88072.82859863622,0.0,0.0,0.0,0.0,0.0,1.767736137367171e6
174,9,1,132.74269095437916,95.53643855437917,37.20625239999999,0.0,0.0,0.0,0.0,0.0,1.6797588452070877e6,88110.03485103622,0.0,0.0,0.0,0.0,0.0,1.7678688800581254e6
174,10,1,196.46699955100837,180.89632685100835,15.570672700000003,0.0,0.0,0.0,0.0,0.0,1.6799397415339388e6,88125.60552373623,0.0,0.0,0.0,0.0,0.0,1.7680653470576764e6
174,11,1,246.34306857688753,231.56589697688753,14.777171600000003,0.0,0.0,0.0,0.0,0.0,1.6801713074309158e6,88140.38269533623,0.0,0.0,0.0,0.0,0.0,1.7683116901262533e6
174,12,1,242.9389344991291,230.6080501491291,12.330884349999998,0.0,0.0,0.0,0.0,0.0,1.680401915481065e6,88152.71357968623,0.0,0.0,0.0,0.0,0.0,1.7685546290607525e6
174,13,1,237.5036741508142,233.7170334391997,3.786640711614506,0.0,0.0,0.0,0.0,0.0,1.6806356325145043e6,88156.50022039784,0.0,0.0,0.0,0.0,0.0,1.7687921327349034e6
174,14,1,252.97476353345,250.19091353345,2.78385,0.0,0.0,0.0,0.0,0.0,1.6808858234280378e6,88159.28407039784,0.0,0.0,0.0,0.0,0.0,1.769045107498437e6
174,15,1,244.98394732343746,240.04655652343746,4.937390800000001,0.0,0.0,0.0,0.0,0.0,1.6811258699845613e6,88164.22146119784,0.0,0.0,0.0,0.0,0.0,1.7692900914457603e6
174,16,1,219.39818115141253,203.39858115141254,15.999599999999997,0.0,0.0,0.0,0.0,0.0,1.6813292685657127e6,88180.22106119784,0.0,0.0,0.0,0.0,0.0,1.7695094896269117e6
174,17,1,212.47517026742494,211.63767026742494,0.8375,0.0,0.0,0.0,0.0,0.0,1.68154090623598e6,88181.05856119783,0.0,0.0,0.0,0.0,0.0,1.7697219647971792e6
174,18,1,226.96809430928752,224.34169430928753,2.626400000000001,0.0,0.0,0.0,0.0,0.0,1.6817652479302895e6,88183.68496119783,0.0,0.0,0.0,0.0,0.0,1.7699489328914885e6
174,19,1,337.321354988406,334.2019776243558,3.119377364050181,0.0,0.0,0.0,0.0,0.0,1.6820994499079138e6,88186.80433856188,0.0,0.0,0.0,0.0,0.0,1.770286254246477e6
174,20,1,931.6015529937832,928.7172029937832,2.8843500000000004,0.0,0.0,0.0,0.0,0.0,1.6830281671109076e6,88189.68868856187,0.0,0.0,0.0,0.0,0.0,1.7712178557994708e6
174,21,1,840.8432373199836,836.7927322199836,4.0505051,0.0,0.0,0.0,0.0,0.0,1.6838649598431275e6,88193.73919366187,0.0,0.0,0.0,0.0,0.0,1.7720586990367908e6
174,22,1,318.61855690255,317.65375690254996,0.9647999999999999,0.0,0.0,0.0,0.0,0.0,1.68418261360003e6,88194.70399366187,0.0,0.0,0.0,0.0,0.0,1.7723773175936933e6
174,23,1,316.57170421472085,316.57170421472085,0.0,0.0,0.0,0.0,0.0,0.0,1.6844991853042447e6,88194.70399366187,0.0,0.0,0.0,0.0,0.0,1.772693889297908e6
174,24,1,299.04770458239886,296.7668804544919,2.2808241279069765,0.0,0.0,0.0,0.0,0.0,1.6847959521846992e6,88196.98481778978,0.0,0.0,0.0,0.0,0.0,1.7729929370024903e6
175,1,1,258.9966142027351,257.7368701527351,1.2597440500000001,0.0,0.0,0.0,0.0,0.0,1.685053689054852e6,88198.24456183978,0.0,0.0,0.0,0.0,0.0,1.773251933616693e6
175,2,1,266.4825610407666,265.1425610407666,1.3400000000000003,0.0,0.0,0.0,0.0,0.0,1.6853188316158927e6,88199.58456183977,0.0,0.0,0.0,0.0,0.0,1.7735184161777336e6
175,3,1,253.8032647509709,251.4180647509709,2.3852000000000007,0.0,0.0,0.0,0.0,0.0,1.6855702496806437e6,88201.96976183978,0.0,0.0,0.0,0.0,0.0,1.7737722194424844e6
175,4,1,254.72664073311665,243.74199073311667,10.98465,0.0,0.0,0.0,0.0,0.0,1.6858139916713769e6,88212.95441183978,0.0,0.0,0.0,0.0,0.0,1.7740269460832176e6
175,5,1,247.4619917741334,245.9913417741334,1.47065,0.0,0.0,0.0,0.0,0.0,1.686059983013151e6,88214.42506183978,0.0,0.0,0.0,0.0,0.0,1.7742744080749918e6
175,6,1,260.0089389822125,241.2705699322125,18.73836905,0.0,0.0,0.0,0.0,0.0,1.6863012535830832e6,88233.16343088978,0.0,0.0,0.0,0.0,0.0,1.774534417013974e6
175,7,1,256.0765604306791,238.99491043067908,17.081649999999996,0.0,0.0,0.0,0.0,0.0,1.6865402484935138e6,88250.24508088977,0.0,0.0,0.0,0.0,0.0,1.7747904935744046e6
175,8,1,216.37719224544583,193.67798419544582,22.699208050000003,0.0,0.0,0.0,0.0,0.0,1.6867339264777093e6,88272.94428893978,0.0,0.0,0.0,0.0,0.0,1.77500687076665e6
175,9,1,213.5802663668,186.6583933668,26.921872999999994,0.0,0.0,0.0,0.0,0.0,1.686920584871076e6,88299.86616193978,0.0,0.0,0.0,0.0,0.0,1.7752204510330167e6
175,10,1,178.66466419862502,174.84566419862503,3.8190000000000017,0.0,0.0,0.0,0.0,0.0,1.6870954305352746e6,88303.68516193978,0.0,0.0,0.0,0.0,0.0,1.7753991156972153e6
175,11,1,219.60527862068759,206.27279117068758,13.332487450000004,0.0,0.0,0.0,0.0,0.0,1.6873017033264453e6,88317.01764938977,0.0,0.0,0.0,0.0,0.0,1.775618720975836e6
175,12,1,206.12706903246664,195.36207183246663,10.764997200000002,0.0,0.0,0.0,0.0,0.0,1.6874970653982777e6,88327.78264658978,0.0,0.0,0.0,0.0,0.0,1.7758248480448686e6
175,13,1,200.10306623821393,195.29351316757365,4.80955307064028,0.0,0.0,0.0,0.0,0.0,1.6876923589114454e6,88332.59219966042,0.0,0.0,0.0,0.0,0.0,1.7760249511111067e6
175,14,1,241.96226380270423,240.22361380270422,1.7386500000000003,0.0,0.0,0.0,0.0,0.0,1.6879325825252482e6,88334.33084966041,0.0,0.0,0.0,0.0,0.0,1.7762669133749094e6
175,15,1,249.5614855536542,246.8915355536542,2.6699499999999996,0.0,0.0,0.0,0.0,0.0,1.6881794740608018e6,88337.00079966041,0.0,0.0,0.0,0.0,0.0,1.776516474860463e6
175,16,1,253.97007876997088,253.45752876997088,0.5125500000000001,0.0,0.0,0.0,0.0,0.0,1.6884329315895718e6,88337.51334966041,0.0,0.0,0.0,0.0,0.0,1.7767704449392331e6
175,17,1,232.8666866655,229.4061366655,3.46055,0.0,0.0,0.0,0.0,0.0,1.6886623377262373e6,88340.97389966041,0.0,0.0,0.0,0.0,0.0,1.7770033116258986e6
175,18,1,293.03064157319164,290.72584157319164,2.3048,0.0,0.0,0.0,0.0,0.0,1.6889530635678105e6,88343.27869966041,0.0,0.0,0.0,0.0,0.0,1.7772963422674718e6
175,19,1,392.3130949891728,377.6869949891728,14.626100000000003,0.0,0.0,0.0,0.0,0.0,1.6893307505627996e6,88357.9047996604,0.0,0.0,0.0,0.0,0.0,1.777688655362461e6
175,20,1,384.33175277357907,382.7941027735791,1.5376499999999997,0.0,0.0,0.0,0.0,0.0,1.6897135446655732e6,88359.4424496604,0.0,0.0,0.0,0.0,0.0,1.7780729871152346e6
175,21,1,345.1525705845887,343.45313902093267,1.6994315636560648,0.0,0.0,0.0,0.0,0.0,1.690056997804594e6,88361.14188122406,0.0,0.0,0.0,0.0,0.0,1.7784181396858192e6
175,22,1,308.72012762314165,293.85887102314166,14.861256600000003,0.0,0.0,0.0,0.0,0.0,1.6903508566756172e6,88376.00313782405,0.0,0.0,0.0,0.0,0.0,1.7787268598134422e6
175,23,1,298.8856586763583,295.4430512763583,3.4426074,0.0,0.0,0.0,0.0,0.0,1.6906462997268934e6,88379.44574522405,0.0,0.0,0.0,0.0,0.0,1.7790257454721185e6
175,24,1,222.23728848182506,217.74062033182506,4.496668149999999,0.0,0.0,0.0,0.0,0.0,1.6908640403472253e6,88383.94241337404,0.0,0.0,0.0,0.0,0.0,1.7792479827606003e6
176,1,1,331.20256226755845,317.29238406755843,13.910178199999999,0.0,0.0,0.0,0.0,0.0,1.6911813327312928e6,88397.85259157405,0.0,0.0,0.0,0.0,0.0,1.779579185322868e6
176,2,1,288.02399174539164,274.62399174539166,13.4,0.0,0.0,0.0,0.0,0.0,1.691455956723038e6,88411.25259157404,0.0,0.0,0.0,0.0,0.0,1.7798672093146134e6
176,3,1,257.53221187875835,242.20687642875836,15.325335449999999,0.0,0.0,0.0,0.0,0.0,1.691698163599467e6,88426.57792702405,0.0,0.0,0.0,0.0,0.0,1.7801247415264922e6
176,4,1,267.5515714938167,243.9384331938167,23.613138300000006,0.0,0.0,0.0,0.0,0.0,1.6919421020326607e6,88450.19106532405,0.0,0.0,0.0,0.0,0.0,1.780392293097986e6
176,5,1,337.9792157178792,304.0562246178792,33.9229911,0.0,0.0,0.0,0.0,0.0,1.6922461582572786e6,88484.11405642405,0.0,0.0,0.0,0.0,0.0,1.7807302723137038e6
176,6,1,388.2536844873416,374.85368448734164,13.4,0.0,0.0,0.0,0.0,0.0,1.692621011941766e6,88497.51405642404,0.0,0.0,0.0,0.0,0.0,1.7811185259981912e6
176,7,1,307.5451676771833,281.7367676771833,25.8084,0.0,0.0,0.0,0.0,0.0,1.692902748709443e6,88523.32245642404,0.0,0.0,0.0,0.0,0.0,1.7814260711658683e6
176,8,1,238.40068042280004,222.69769947280002,15.702980950000002,0.0,0.0,0.0,0.0,0.0,1.6931254464089158e6,88539.02543737403,0.0,0.0,0.0,0.0,0.0,1.781664471846291e6
176,9,1,221.26479383616254,204.27359383616255,16.991200000000003,0.0,0.0,0.0,0.0,0.0,1.693329720002752e6,88556.01663737404,0.0,0.0,0.0,0.0,0.0,1.7818857366401274e6
176,10,1,276.22137438139174,242.28736513139174,33.93400925,0.0,0.0,0.0,0.0,0.0,1.6935720073678833e6,88589.95064662404,0.0,0.0,0.0,0.0,0.0,1.7821619580145087e6
176,11,1,282.4151561618167,258.9248757618167,23.490280400000003,0.0,0.0,0.0,0.0,0.0,1.6938309322436452e6,88613.44092702404,0.0,0.0,0.0,0.0,0.0,1.7824443731706706e6
176,12,1,288.02823862559165,274.74137482559166,13.286863800000003,0.0,0.0,0.0,0.0,0.0,1.6941056736184708e6,88626.72779082405,0.0,0.0,0.0,0.0,0.0,1.782732401409296e6
176,13,1,305.84501205958753,304.1700120595875,1.6749999999999996,0.0,0.0,0.0,0.0,0.0,1.6944098436305304e6,88628.40279082405,0.0,0.0,0.0,0.0,0.0,1.7830382464213558e6
176,14,1,300.4645488687084,290.5243518187084,9.940197050000002,0.0,0.0,0.0,0.0,0.0,1.6947003679823491e6,88638.34298787406,0.0,0.0,0.0,0.0,0.0,1.7833387109702243e6
176,15,1,258.49594488824994,256.01569198824996,2.4802529,0.0,0.0,0.0,0.0,0.0,1.6949563836743373e6,88640.82324077406,0.0,0.0,0.0,0.0,0.0,1.7835972069151127e6
176,16,1,314.64260431689166,312.03247861689164,2.6101257,0.0,0.0,0.0,0.0,0.0,1.695268416152954e6,88643.43336647406,0.0,0.0,0.0,0.0,0.0,1.7839118495194295e6
176,17,1,332.0151204618188,331.295989003625,0.7191314581938214,0.0,0.0,0.0,0.0,0.0,1.6955997121419578e6,88644.15249793224,0.0,0.0,0.0,0.0,0.0,1.7842438646398913e6
176,18,1,335.1137913658881,334.5227395525209,0.5910518133672514,0.0,0.0,0.0,0.0,0.0,1.6959342348815103e6,88644.7435497456,0.0,0.0,0.0,0.0,0.0,1.7845789784312572e6
176,19,1,1914.4506287965223,1910.4172287965223,4.0334,0.0,0.0,0.0,0.0,0.0,1.6978446521103068e6,88648.7769497456,0.0,0.0,0.0,0.0,0.0,1.7864934290600538e6
176,20,1,330.25370226855006,327.17840226855003,3.0753,0.0,0.0,0.0,0.0,0.0,1.6981718305125753e6,88651.8522497456,0.0,0.0,0.0,0.0,0.0,1.7868236827623222e6
176,21,1,407.1907907491167,404.22653654911664,2.964254199999999,0.0,0.0,0.0,0.0,0.0,1.6985760570491245e6,88654.81650394559,0.0,0.0,0.0,0.0,0.0,1.7872308735530714e6
176,22,1,304.3752238966583,299.6390943966583,4.7361295000000005,0.0,0.0,0.0,0.0,0.0,1.6988756961435212e6,88659.5526334456,0.0,0.0,0.0,0.0,0.0,1.787535248776968e6
176,23,1,344.04280662106254,344.04280662106254,0.0,0.0,0.0,0.0,0.0,0.0,1.6992197389501424e6,88659.5526334456,0.0,0.0,0.0,0.0,0.0,1.7878792915835893e6
176,24,1,304.9067535668495,304.5006244970821,0.40612906976744206,0.0,0.0,0.0,0.0,0.0,1.6995242395746396e6,88659.95876251537,0.0,0.0,0.0,0.0,0.0,1.788184198337156e6
177,1,1,346.7617489291959,344.9393489291959,1.8224000000000002,0.0,0.0,0.0,0.0,0.0,1.6998691789235687e6,88661.78116251537,0.0,0.0,0.0,0.0,0.0,1.7885309600860854e6
177,2,1,353.0785866720667,339.5781737720667,13.5004129,0.0,0.0,0.0,0.0,0.0,1.7002087570973407e6,88675.28157541537,0.0,0.0,0.0,0.0,0.0,1.7888840386727573e6
177,3,1,299.52013016300424,286.12013016300426,13.4,0.0,0.0,0.0,0.0,0.0,1.7004948772275036e6,88688.68157541536,0.0,0.0,0.0,0.0,0.0,1.7891835588029204e6
177,4,1,251.91474421101253,238.51474421101253,13.4,0.0,0.0,0.0,0.0,0.0,1.7007333919717146e6,88702.08157541536,0.0,0.0,0.0,0.0,0.0,1.7894354735471315e6
177,5,1,311.78417663122497,306.33037663122496,5.453800000000001,0.0,0.0,0.0,0.0,0.0,1.7010397223483457e6,88707.53537541536,0.0,0.0,0.0,0.0,0.0,1.7897472577237627e6
177,6,1,353.83208501585597,350.7086520914225,3.1234329244334553,0.0,0.0,0.0,0.0,0.0,1.7013904310004371e6,88710.6588083398,0.0,0.0,0.0,0.0,0.0,1.7901010898087786e6
177,7,1,323.089741879275,316.76340087927497,6.326341,0.0,0.0,0.0,0.0,0.0,1.7017071944013163e6,88716.9851493398,0.0,0.0,0.0,0.0,0.0,1.790424179550658e6
177,8,1,283.619841723375,282.454041723375,1.1657999999999997,0.0,0.0,0.0,0.0,0.0,1.7019896484430397e6,88718.1509493398,0.0,0.0,0.0,0.0,0.0,1.7907077993923815e6
177,9,1,241.45709280234584,231.52223565234584,9.934857150000001,0.0,0.0,0.0,0.0,0.0,1.7022211706786922e6,88728.0858064898,0.0,0.0,0.0,0.0,0.0,1.7909492564851837e6
177,10,1,250.19462888661252,236.91185208661253,13.282776800000002,0.0,0.0,0.0,0.0,0.0,1.7024580825307788e6,88741.3685832898,0.0,0.0,0.0,0.0,0.0,1.7911994511140704e6
177,11,1,224.36861255832503,223.45741255832502,0.9112000000000001,0.0,0.0,0.0,0.0,0.0,1.7026815399433372e6,88742.2797832898,0.0,0.0,0.0,0.0,0.0,1.7914238197266287e6
177,12,1,310.86568090160836,308.25268090160836,2.6130000000000004,0.0,0.0,0.0,0.0,0.0,1.7029897926242389e6,88744.8927832898,0.0,0.0,0.0,0.0,0.0,1.7917346854075303e6
177,13,1,326.7561498214417,326.6824498214417,0.0737,0.0,0.0,0.0,0.0,0.0,1.7033164750740603e6,88744.9664832898,0.0,0.0,0.0,0.0,0.0,1.7920614415573517e6
177,14,1,319.0492622925875,318.17826229258753,0.8710000000000001,0.0,0.0,0.0,0.0,0.0,1.703634653336353e6,88745.8374832898,0.0,0.0,0.0,0.0,0.0,1.7923804908196444e6
177,15,1,331.13036630142506,331.13036630142506,0.0,0.0,0.0,0.0,0.0,0.0,1.7039657837026543e6,88745.8374832898,0.0,0.0,0.0,0.0,0.0,1.7927116211859458e6
177,16,1,304.57719951074165,301.96419951074165,2.6130000000000004,0.0,0.0,0.0,0.0,0.0,1.704267747902165e6,88748.4504832898,0.0,0.0,0.0,0.0,0.0,1.7930161983854566e6
177,17,1,324.2870159698583,321.6438659698583,2.6431500000000003,0.0,0.0,0.0,0.0,0.0,1.704589391768135e6,88751.0936332898,0.0,0.0,0.0,0.0,0.0,1.7933404854014264e6
177,18,1,317.5900775296542,314.2769275296542,3.313150000000001,0.0,0.0,0.0,0.0,0.0,1.7049036686956645e6,88754.4067832898,0.0,0.0,0.0,0.0,0.0,1.793658075478956e6
177,19,1,330.472182569025,328.033382569025,2.4388000000000005,0.0,0.0,0.0,0.0,0.0,1.7052317020782335e6,88756.8455832898,0.0,0.0,0.0,0.0,0.0,1.7939885476615252e6
177,20,1,564.8723544136251,562.7953544136251,2.077000000000001,0.0,0.0,0.0,0.0,0.0,1.705794497432647e6,88758.92258328981,0.0,0.0,0.0,0.0,0.0,1.7945534200159388e6
177,21,1,438.92195451442086,435.33492526442086,3.58702925,0.0,0.0,0.0,0.0,0.0,1.7062298323579114e6,88762.50961253981,0.0,0.0,0.0,0.0,0.0,1.7949923419704533e6
177,22,1,335.8321183735624,323.4002683735624,12.43185,0.0,0.0,0.0,0.0,0.0,1.706553232626285e6,88774.9414625398,0.0,0.0,0.0,0.0,0.0,1.7953281740888269e6
177,23,1,310.3744670333626,304.54983208336256,5.824634950000001,0.0,0.0,0.0,0.0,0.0,1.7068577824583682e6,88780.7660974898,0.0,0.0,0.0,0.0,0.0,1.7956385485558603e6
177,24,1,269.85762227292497,269.294822272925,0.5628,0.0,0.0,0.0,0.0,0.0,1.707127077280641e6,88781.3288974898,0.0,0.0,0.0,0.0,0.0,1.7959084061781333e6
178,1,1,328.826310513931,318.3679539774735,10.45835653645749,0.0,0.0,0.0,0.0,0.0,1.7074454452346186e6,88791.78725402626,0.0,0.0,0.0,0.0,0.0,1.7962372324886473e6
