day,hour,time,res_id,UnitGroup,Unit_Category,Unit_Type,p_R_kht,p_Rspill_kht
156,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
156,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
156,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
157,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
157,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
158,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
158,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,9,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,9,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,9,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,9,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,10,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,10,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,10,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,10,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,11,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,11,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,11,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,11,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,12,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,12,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,12,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,12,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,13,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,13,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,13,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,13,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,14,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,14,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,14,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,14,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,15,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,15,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,15,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,15,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,16,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,16,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,16,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,16,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,17,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,17,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,17,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,17,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,18,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,18,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,18,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,18,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,19,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,19,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,19,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,19,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,20,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,20,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,20,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,20,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,21,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,21,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,21,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,21,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,22,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,22,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,22,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,22,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,23,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,23,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,23,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,23,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,24,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,24,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
159,24,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
159,24,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,1,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,1,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,1,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,1,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,2,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,2,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,2,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,2,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,3,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,3,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,3,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,3,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,4,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,4,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,4,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,4,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,5,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,5,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,5,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,5,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,6,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,6,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,6,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,6,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,7,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,7,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,7,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,7,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,8,1,RES_4_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,8,1,RES_2_PV,PV_group,RENEWABLE,PV,0.0,0.0
160,8,1,RES_3_WIND,wind_farm,RENEWABLE,WIND,0.0,0.0
160,8,1,RES_1_PV,PV_group,RENEWABLE,PV,0.0,0.0
