day,hour,time,unit_id,UnitGroup,Unit_Category,Unit_Type,u_B_iht,p_B_D_iht,p_B_C_iht,e_B_iht,r_RU_D_iht,r_RD_D_iht,r_RU_C_iht,r_RD_C_iht,r_RU_iht,r_RD_iht,r_SR_D_iht,r_SR_C_iht,r_SR_iht
171,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566071994,0.0,635.6094677255581,34.07899433928006,65.92100566071994,0.0,0.0,34.07899433928006,65.92100566071994,0.0,0.0,0.0
171,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566071993,0.0,534.639988082695,4.078994339280072,95.92100566071993,0.0,0.0,4.078994339280072,95.92100566071993,0.0,0.0,0.0
171,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,465.24945580825295,34.07899433928,65.92100566072,0.0,0.0,34.07899433928,65.92100566072,0.0,0.0,0.0
171,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,465.24945580825295,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
171,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,395.85892353381087,34.07899433928,0.0,0.0,0.0,34.07899433928,0.0,0.0,0.0,0.0
171,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,294.8894438909477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,294.8894438909477,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
171,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,294.8894438909477,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
171,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,294.8894438909477,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,294.8894438909477,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,-0.0,0.0,0.0,294.8894438909477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,389.88944389094763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,484.88944389094763,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,0.0,0.0
172,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,579.8894438909476,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,0.0,0.0
172,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,579.8894438909476,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,579.8894438909476,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,579.8894438909476,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,579.8894438909476,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,579.8894438909476,100.0,-1.4210854715202004e-14,0.0,0.0,100.0,-1.4210854715202004e-14,0.0,0.0,0.0
172,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,478.9199642480845,4.078994339280001,95.92100566072,0.0,0.0,4.078994339280001,95.92100566072,0.0,0.0,0.0
172,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,93.13195471424031,0.0,380.8863277067789,6.868045285759692,93.13195471424031,0.0,0.0,6.868045285759692,93.13195471424031,0.0,0.0,0.0
172,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,275.6231698120421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.9999999999999996,95.92100566072,0.0,174.65369016917893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,105.26315789473684,34.07899433928,0.0,0.0,0.0,34.07899433928,0.0,0.0,0.0,0.0
172,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
172,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,200.26315789473682,-0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
173,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,295.2631578947369,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
173,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.2631578947369,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
173,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,-0.0,-0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947369,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,81.99600283035988,0.0,303.9515759680423,18.003997169640115,81.99600283035988,0.0,0.0,18.003997169640115,81.99600283035988,0.0,0.0,0.0
173,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,92.83299150892019,0.0,206.2326375376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072,0.0,105.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
173,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,1.3500311979441904e-14,0.0,105.26315789473682,100.0,1.4827904985730513e-14,0.0,0.0,100.0,1.4827904985730513e-14,0.0,0.0,0.0
173,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473682,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,200.26315789473682,-0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
174,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,99.9999999999998,295.26315789473665,0.0,0.0,100.0,1.9242049836949074e-13,100.0,1.9242049836949074e-13,0.0,0.0,0.0
174,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.26315789473665,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,-0.0,0.0
174,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,485.26315789473665,0.0,0.0,100.0,0.0,100.0,0.0,0.0,-0.0,0.0
174,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,580.2631578947367,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,-0.0,0.0
174,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,675.2631578947367,-0.0,-0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
174,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,675.2631578947367,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,675.2631578947367,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.00000000000006,0.0,569.9999999999998,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
174,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,569.9999999999998,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,45.57899433927978,0.0,522.0221112218105,54.42100566072022,45.57899433927978,0.0,0.0,54.42100566072022,45.57899433927978,0.0,0.0,0.0
174,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566072001,0.0,421.05263157894734,4.078994339279987,95.92100566072001,0.0,0.0,4.078994339279987,95.92100566072001,0.0,0.0,0.0
174,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,315.7894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,210.52631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,105.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
174,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,105.26315789473684,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,200.26315789473682,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
175,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,295.2631578947368,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
175,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,390.2631578947368,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
175,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947368,100.0,6.10155201217678e-15,0.0,0.0,100.0,6.10155201217678e-15,0.0,0.0,0.0
175,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,390.2631578947368,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,390.2631578947368,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-1.3500311979441904e-14,0.0,390.2631578947368,100.0,6.10155201217678e-15,0.0,0.0,100.0,6.10155201217678e-15,0.0,0.0,0.0
175,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,95.92100566071987,0.0,289.2936782518738,4.078994339280129,95.92100566071987,0.0,0.0,4.078994339280129,95.92100566071987,0.0,0.0,0.0
175,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,289.2936782518738,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,289.2936782518738,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
175,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,289.2936782518738,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,0.0,289.2936782518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,37.58560184013252,324.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,419.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,514.9999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,609.9999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,704.9999999999998,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
176,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999998,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999998,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,704.9999999999998,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,9.378497978218549e-14,1.7903807091849897e-14,704.9999999999997,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,4.061033932067724,0.0,700.7252274399284,95.93896606793227,4.061033932067724,0.0,0.0,95.93896606793227,4.061033932067724,0.0,0.0,0.0
176,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,700.7252274399284,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,595.4620695451915,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
176,15,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,99.9999999999999,0.0,490.1989116504548,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
176,16,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,100.0,0.0,384.935753755718,-0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
176,17,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,92.28986417497184,0.0,287.7885283083792,7.710135825028161,92.28986417497184,0.0,0.0,7.710135825028161,92.28986417497184,0.0,0.0,0.0
176,18,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,218.39799603393715,34.07899433928,65.92100566072,0.0,0.0,34.07899433928,65.92100566072,0.0,0.0,0.0
176,19,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,6.750155989720952e-14,0.0,218.39799603393706,100.0,5.3276618337541885e-14,0.0,0.0,100.0,5.3276618337541885e-14,0.0,0.0,0.0
176,20,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,218.39799603393706,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,21,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,218.39799603393706,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,22,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,218.39799603393706,100.0,-0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
176,23,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,218.39799603393706,100.0,-9.610223992111173e-15,0.0,0.0,100.0,-9.610223992111173e-15,0.0,0.0,0.0
176,24,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,-0.0,0.0,218.39799603393706,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,1,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,218.39799603393706,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,2,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,218.39799603393706,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,3,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,-9.770850329270705e-15,218.3979960339371,100.0,-0.0,-0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,4,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,2.2956986066360514e-15,0.0,99.99999999999977,313.39799603393686,2.2956986066360514e-13,0.0,99.99999999999977,0.0,100.0,0.0,0.0,0.0,0.0
177,5,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,408.39799603393686,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
177,6,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,503.39799603393686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,7,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,598.3979960339368,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
177,8,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,100.0,693.3979960339368,0.0,0.0,100.0,-0.0,100.0,0.0,0.0,0.0,0.0
177,9,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,0.0,0.0,56.1063178768753,746.6989980169684,-0.0,-0.0,56.1063178768753,0.0,56.1063178768753,0.0,0.0,0.0,0.0
177,10,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,0.0,0.0,746.6989980169684,100.0,-0.0,-0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,11,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,5.4001247917767624e-14,0.0,746.6989980169683,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
177,12,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,81.99600283035987,0.0,660.3874160902737,18.00399716964013,81.99600283035987,0.0,0.0,18.00399716964013,81.99600283035987,0.0,0.0,0.0
177,13,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566071998,0.0,590.9968838158317,34.078994339280015,65.92100566071998,0.0,0.0,34.078994339280015,65.92100566071998,0.0,0.0,0.0
177,14,1,2,battery_LFP_100MW_8H_S,STORAGE,BATTERY,1.0,65.92100566072,0.0,521.6063515413896,34.07899433928,65.92100566072,0.0,0.0,34.07899433928,65.92100566072,0.0,0.0,0.0
