day,hour,startup_event_hydro_p1,shutdown_event_hydro_p1,ramp_up_mw_hydro_p1,ramp_down_mw_hydro_p1,startup_cost_$_hydro_p1,shutdown_cost_$_hydro_p1,ramp_up_cost_$_hydro_p1,ramp_down_cost_$_hydro_p1,O&M_hydro_p1,startup_event_hydro_p2,shutdown_event_hydro_p2,ramp_up_mw_hydro_p2,ramp_down_mw_hydro_p2,startup_cost_$_hydro_p2,shutdown_cost_$_hydro_p2,ramp_up_cost_$_hydro_p2,ramp_down_cost_$_hydro_p2,O&M_hydro_p2,startup_event_hydro_p3,shutdown_event_hydro_p3,ramp_up_mw_hydro_p3,ramp_down_mw_hydro_p3,startup_cost_$_hydro_p3,shutdown_cost_$_hydro_p3,ramp_up_cost_$_hydro_p3,ramp_down_cost_$_hydro_p3,O&M_hydro_p3,startup_event_hydro_p4,shutdown_event_hydro_p4,ramp_up_mw_hydro_p4,ramp_down_mw_hydro_p4,startup_cost_$_hydro_p4,shutdown_cost_$_hydro_p4,ramp_up_cost_$_hydro_p4,ramp_down_cost_$_hydro_p4,O&M_hydro_p4,startup_event_hydro_p5,shutdown_event_hydro_p5,ramp_up_mw_hydro_p5,ramp_down_mw_hydro_p5,startup_cost_$_hydro_p5,shutdown_cost_$_hydro_p5,ramp_up_cost_$_hydro_p5,ramp_down_cost_$_hydro_p5,O&M_hydro_p5,startup_event_hydro_p6,shutdown_event_hydro_p6,ramp_up_mw_hydro_p6,ramp_down_mw_hydro_p6,startup_cost_$_hydro_p6,shutdown_cost_$_hydro_p6,ramp_up_cost_$_hydro_p6,ramp_down_cost_$_hydro_p6,O&M_hydro_p6,startup_event_hydro_t1,shutdown_event_hydro_t1,ramp_up_mw_hydro_t1,ramp_down_mw_hydro_t1,startup_cost_$_hydro_t1,shutdown_cost_$_hydro_t1,ramp_up_cost_$_hydro_t1,ramp_down_cost_$_hydro_t1,O&M_hydro_t1,startup_event_hydro_t2,shutdown_event_hydro_t2,ramp_up_mw_hydro_t2,ramp_down_mw_hydro_t2,startup_cost_$_hydro_t2,shutdown_cost_$_hydro_t2,ramp_up_cost_$_hydro_t2,ramp_down_cost_$_hydro_t2,O&M_hydro_t2,startup_event_hydro_t3,shutdown_event_hydro_t3,ramp_up_mw_hydro_t3,ramp_down_mw_hydro_t3,startup_cost_$_hydro_t3,shutdown_cost_$_hydro_t3,ramp_up_cost_$_hydro_t3,ramp_down_cost_$_hydro_t3,O&M_hydro_t3,startup_event_hydro_t4,shutdown_event_hydro_t4,ramp_up_mw_hydro_t4,ramp_down_mw_hydro_t4,startup_cost_$_hydro_t4,shutdown_cost_$_hydro_t4,ramp_up_cost_$_hydro_t4,ramp_down_cost_$_hydro_t4,O&M_hydro_t4,startup_event_hydro_t5,shutdown_event_hydro_t5,ramp_up_mw_hydro_t5,ramp_down_mw_hydro_t5,startup_cost_$_hydro_t5,shutdown_cost_$_hydro_t5,ramp_up_cost_$_hydro_t5,ramp_down_cost_$_hydro_t5,O&M_hydro_t5,startup_event_hydro_t6,shutdown_event_hydro_t6,ramp_up_mw_hydro_t6,ramp_down_mw_hydro_t6,startup_cost_$_hydro_t6,shutdown_cost_$_hydro_t6,ramp_up_cost_$_hydro_t6,ramp_down_cost_$_hydro_t6,O&M_hydro_t6,O&M_Total
161,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,32.0,0.0,20.0,0.0,32.0,0.0,52.0,1,0,32.0,0.0,15.0,0.0,32.0,0.0,47.0,1,0,32.0,0.0,20.0,0.0,32.0,0.0,52.0,1,0,32.0,0.0,20.0,0.0,16.0,0.0,36.0,1,0,32.0,0.0,20.0,0.0,16.0,0.0,36.0,1,0,32.0,0.0,15.0,0.0,16.0,0.0,31.0,254.0
161,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,7,1,0,46.999953,0.0,20.0,0.0,46.999953,0.0,66.999953,1,0,47.0000792442,0.0,15.0,0.0,47.0000792442,0.0,62.0000792442,1,0,47.0002054884,0.0,20.0,0.0,47.0002054884,0.0,67.0002054884,1,0,47.0003317326,0.0,20.0,0.0,35.2502487994,0.0,55.2502487994,1,0,47.0004579767,0.0,20.0,0.0,35.2503434826,0.0,55.2503434826,1,0,47.0005842209,0.0,20.0,0.0,35.2504381657,0.0,55.2504381657,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,15.0,0.0,32.0,47.0,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,15.0,0.0,16.0,31.0,615.7512681802
161,8,0,1,0.0,46.999953,0.0,15.0,0.0,46.999953,61.999953,0,1,0.0,47.0000792442,0.0,10.0,0.0,47.0000792442,57.0000792442,0,1,0.0,47.0002054884,0.0,15.0,0.0,47.0002054884,62.0002054884,0,1,0.0,47.0003317326,0.0,10.0,0.0,35.2502487994,45.2502487994,0,1,0.0,47.0004579767,0.0,10.0,0.0,35.2503434826,45.2503434826,0,1,0.0,47.0005842209,0.0,10.0,0.0,35.2504381657,45.2504381657,1,0,37.9833333333,0.0,20.0,0.0,37.9833333333,0.0,57.9833333333,1,0,37.9833333333,0.0,15.0,0.0,37.9833333333,0.0,52.9833333333,1,0,37.9833333333,0.0,20.0,0.0,37.9833333333,0.0,57.9833333333,1,0,37.9833333333,0.0,20.0,0.0,18.9916666667,0.0,38.9916666667,1,0,37.9833333333,0.0,20.0,0.0,18.9916666667,0.0,38.9916666667,1,0,37.9833333333,0.0,15.0,0.0,18.9916666667,0.0,33.9916666667,597.6762681802
161,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.9833333333,0.0,0.0,0.0,5.9833333333,5.9833333333,0,0,0.0,5.9833333333,0.0,0.0,0.0,5.9833333333,5.9833333333,0,0,0.0,5.9833333333,0.0,0.0,0.0,5.9833333333,5.9833333333,0,0,0.0,5.9833333333,0.0,0.0,0.0,2.9916666667,2.9916666667,0,0,0.0,5.9833333333,0.0,0.0,0.0,2.9916666667,2.9916666667,0,0,0.0,5.9833333333,0.0,0.0,0.0,2.9916666667,2.9916666667,26.925
161,10,1,0,46.999953,0.0,20.0,0.0,46.999953,0.0,66.999953,1,0,47.0000792442,0.0,15.0,0.0,47.0000792442,0.0,62.0000792442,1,0,47.0002054884,0.0,20.0,0.0,47.0002054884,0.0,67.0002054884,1,0,47.0003317326,0.0,20.0,0.0,35.2502487994,0.0,55.2502487994,1,0,47.0004579767,0.0,20.0,0.0,35.2503434826,0.0,55.2503434826,1,0,47.0005842209,0.0,20.0,0.0,35.2504381657,0.0,55.2504381657,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,15.0,0.0,32.0,47.0,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,15.0,0.0,16.0,31.0,615.7512681802
161,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,12,0,1,0.0,46.999953,0.0,15.0,0.0,46.999953,61.999953,0,1,0.0,47.0000792442,0.0,10.0,0.0,47.0000792442,57.0000792442,0,1,0.0,47.0002054884,0.0,15.0,0.0,47.0002054884,62.0002054884,0,1,0.0,47.0003317326,0.0,10.0,0.0,35.2502487994,45.2502487994,0,1,0.0,47.0004579767,0.0,10.0,0.0,35.2503434826,45.2503434826,0,1,0.0,47.0005842209,0.0,10.0,0.0,35.2504381657,45.2504381657,1,0,37.9833333333,0.0,20.0,0.0,37.9833333333,0.0,57.9833333333,1,0,37.9833333333,0.0,15.0,0.0,37.9833333333,0.0,52.9833333333,1,0,37.9833333333,0.0,20.0,0.0,37.9833333333,0.0,57.9833333333,1,0,37.9833333333,0.0,20.0,0.0,18.9916666667,0.0,38.9916666667,1,0,37.9833333333,0.0,20.0,0.0,18.9916666667,0.0,38.9916666667,1,0,37.9833333333,0.0,15.0,0.0,18.9916666667,0.0,33.9916666667,597.6762681802
161,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0123323667,0.0,0.0,0.0,5.0123323667,0.0,5.0123323667,0,0,5.0123860667,0.0,0.0,0.0,5.0123860667,0.0,5.0123860667,0,0,5.0124397667,0.0,0.0,0.0,5.0124397667,0.0,5.0124397667,0,0,5.0124934667,0.0,0.0,0.0,2.5062467333,0.0,2.5062467333,0,0,5.0125471667,0.0,0.0,0.0,2.5062735833,0.0,2.5062735833,0,0,5.0126008667,0.0,0.0,0.0,2.5063004333,0.0,2.5063004333,22.55597895
161,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10.9956657,0.0,0.0,0.0,10.9956657,10.9956657,0,0,0.0,10.9957194,0.0,0.0,0.0,10.9957194,10.9957194,0,0,0.0,10.9957731,0.0,0.0,0.0,10.9957731,10.9957731,0,0,0.0,10.9958268,0.0,0.0,0.0,5.4979134,5.4979134,0,0,0.0,10.9958805,0.0,0.0,0.0,5.49794025,5.49794025,0,0,0.0,10.9959342,0.0,0.0,0.0,5.4979671,5.4979671,49.48097895
161,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,15.0,0.0,32.0,47.0,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,15.0,0.0,16.0,31.0,254.0
161,17,1,0,46.999953,0.0,20.0,0.0,46.999953,0.0,66.999953,1,0,47.0000792442,0.0,15.0,0.0,47.0000792442,0.0,62.0000792442,1,0,47.0002054884,0.0,20.0,0.0,47.0002054884,0.0,67.0002054884,1,0,47.0003317326,0.0,20.0,0.0,35.2502487994,0.0,55.2502487994,1,0,47.0004579767,0.0,20.0,0.0,35.2503434826,0.0,55.2503434826,1,0,47.0005842209,0.0,20.0,0.0,35.2504381657,0.0,55.2504381657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.7512681802
161,18,0,1,0.0,46.999953,0.0,15.0,0.0,46.999953,61.999953,0,1,0.0,47.0000792442,0.0,10.0,0.0,47.0000792442,57.0000792442,0,1,0.0,47.0002054884,0.0,15.0,0.0,47.0002054884,62.0002054884,0,1,0.0,47.0003317326,0.0,10.0,0.0,35.2502487994,45.2502487994,0,1,0.0,47.0004579767,0.0,10.0,0.0,35.2503434826,45.2503434826,0,1,0.0,47.0005842209,0.0,10.0,0.0,35.2504381657,45.2504381657,1,0,32.0,0.0,20.0,0.0,32.0,0.0,52.0,1,0,32.0,0.0,15.0,0.0,32.0,0.0,47.0,1,0,32.0,0.0,20.0,0.0,32.0,0.0,52.0,1,0,32.0,0.0,20.0,0.0,16.0,0.0,36.0,1,0,32.0,0.0,20.0,0.0,16.0,0.0,36.0,1,0,32.0,0.0,15.0,0.0,16.0,0.0,31.0,570.7512681802
161,19,1,0,46.999953,0.0,20.0,0.0,46.999953,0.0,66.999953,1,0,47.0000792442,0.0,15.0,0.0,47.0000792442,0.0,62.0000792442,1,0,47.0002054884,0.0,20.0,0.0,47.0002054884,0.0,67.0002054884,1,0,47.0003317326,0.0,20.0,0.0,35.2502487994,0.0,55.2502487994,1,0,47.0004579767,0.0,20.0,0.0,35.2503434826,0.0,55.2503434826,1,0,47.0005842209,0.0,20.0,0.0,35.2504381657,0.0,55.2504381657,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,15.0,0.0,32.0,47.0,0,1,0.0,32.0,0.0,20.0,0.0,32.0,52.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,20.0,0.0,16.0,36.0,0,1,0.0,32.0,0.0,15.0,0.0,16.0,31.0,615.7512681802
161,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2,0,1,0.0,46.999953,0.0,15.0,0.0,46.999953,61.999953,0,1,0.0,47.0000792442,0.0,10.0,0.0,47.0000792442,57.0000792442,0,1,0.0,47.0002054884,0.0,15.0,0.0,47.0002054884,62.0002054884,0,1,0.0,47.0003317326,0.0,10.0,0.0,35.2502487994,45.2502487994,0,1,0.0,47.0004579767,0.0,10.0,0.0,35.2503434826,45.2503434826,0,1,0.0,47.0005842209,0.0,10.0,0.0,35.2504381657,45.2504381657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7512681802
162,3,1,0,46.999953,0.0,20.0,0.0,46.999953,0.0,66.999953,1,0,47.0000792442,0.0,15.0,0.0,47.0000792442,0.0,62.0000792442,1,0,47.0002054884,0.0,20.0,0.0,47.0002054884,0.0,67.0002054884,1,0,47.0003317326,0.0,20.0,0.0,35.2502487994,0.0,55.2502487994,1,0,47.0004579767,0.0,20.0,0.0,35.2503434826,0.0,55.2503434826,1,0,47.0005842209,0.0,20.0,0.0,35.2504381657,0.0,55.2504381657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.7512681802
162,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
