day,hour,time,p_B_DT_ht,p_B_CT_ht,p_Gr_St_ht,p_G_ht,p_P_ht,p_GB_ht,p_G_Gr_ht,p_R_ht,p_R_Gr_ht,p_R_St_ht,q_G_jht,q_P_jht,q_P_TOT_jht,e_H_ht,LMP,Reg Up Price,Reg Dn Price,Spin Price
163.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45534.180803456045,23.1029,0.44999999999999996,5.9312324999999975,0.0
163.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45525.7721714793,32.0478,0.665,6.092435000000001,0.0
163.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45517.363539502556,25.6419,2.7583325,2.5178625,1.7233325
163.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45508.95490752581,26.7052,5.43,4.04,4.0600000000000005
163.0,17.0,1.0,0.0,0.0,0.0,193.14213922068433,0.0,0.0,193.14213922068433,0.0,0.0,0.0,9432.521962663935,0.0,0.0,44720.99700714822,42.5156,9.756445000000001,3.5600000000000005,9.071445
163.0,18.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,43937.64885219473,32.3434,10.785670000000001,4.04,10.785670000000001
163.0,19.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,42888.01902276125,147.287,11.172682499999999,2.8935750000000002,10.7726825
163.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,42104.670867807756,35.3101,22.3575725,2.9622100000000002,22.3575725
163.0,21.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,41321.32271285427,55.8878,46.27191,3.2915525,30.356910000000003
163.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41312.91408087753,30.4688,12.152370000000003,3.885000000000001,12.152370000000003
163.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41304.50544890078,30.1105,1.302955,0.0,0.35045499999999996
163.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41296.09681692404,29.2757,2.075,5.473154999999999,0.11000000000000003
164.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,128.0,0.0,0.0,0.0,6251.162790697675,0.0,0.0,40771.06183629613,37.1116,2.3575,0.0,0.11000000000000003
164.0,2.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,39842.8172639535,48.7953,2.5749999999999997,0.0,0.0
164.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39834.40863197675,21.8333,0.0,0.0,0.0
164.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39826.00000000001,18.1456,0.2325,0.0,0.0
164.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,40443.59720142792,6.5418,0.69,0.82,0.0
164.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41061.19440285582,1.8827,9.81,0.0,0.0
164.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41678.79160428373,1.173,3.0,2.471915,0.0
164.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42296.388805711635,-2.8722,1.765,5.8964375,0.0
164.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42913.986007139545,1.5429,1.8999999999999997,7.12003,0.0
164.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43531.583208567514,-0.5915,0.0,0.0,0.0
164.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44149.18040999542,-9.3252,1.4775000000000003,0.0,0.0
164.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44766.77761142333,-11.3405,0.2275,4.133885,0.0
164.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45384.37481285124,11.6042,0.315,3.64,0.0
164.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45375.96618087449,21.7897,0.355,3.10249,0.0
164.0,15.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45993.5633823024,17.7414,0.265,3.5700000000000003,0.0
164.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45985.15475032566,27.7888,1.955,3.649999999999999,0.0
164.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45976.746118348914,28.1304,0.16,2.8703625,0.0
164.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45968.33748637217,28.2659,0.645,3.4999999999999996,0.0
164.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45959.928854395424,28.5625,3.1007149999999997,1.6600000000000001,0.0
164.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45951.52022241868,25.8113,12.2882725,2.34,0.0
164.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45943.111590441935,23.7833,21.853664999999996,3.64,0.0
164.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45934.70295846519,23.8999,1.0,3.34364,0.0
164.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45926.294326488445,26.133,0.0,0.40499999999999986,0.0
164.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45917.8856945117,25.679,1.577685,1.8099425000000002,0.0
165.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45909.477062534956,23.3351,0.5575000000000001,0.961515,0.055
165.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45901.06843055821,22.3758,1.7525000000000002,1.49381,0.0
165.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45892.659798581466,19.0083,0.0,0.0,0.0
165.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46510.25700000938,17.3557,0.35388,0.0,0.0
165.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47127.85420143728,10.1169,0.0,0.0,0.0
165.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47119.445569460535,31.5064,0.12749999999999997,1.26,0.0
165.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47111.03693748379,22.3115,0.0,0.0,0.0
165.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47102.628305507045,23.4929,3.0,0.0,0.0
165.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47720.225506934985,6.4766,0.5,0.0,0.0
165.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47711.81687495824,18.3856,0.83,2.4645825,0.0
165.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47703.408242981495,20.2916,0.3025,2.4686,0.0
165.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47694.99961100475,19.0161,0.33499999999999996,3.116595,0.0
165.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48312.59681243266,14.4802,0.09500000000000001,2.7784099999999996,0.0
165.0,14.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48930.19401386057,12.2714,1.2075000000000005,10.0,0.0
165.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48921.78538188383,18.6301,2.5525,9.97036,0.0
165.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48913.37674990708,21.8861,0.1175,6.749992500000004,0.0
165.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48904.96811793034,25.554,0.6175,6.1641525,0.0
165.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48896.55948595359,26.4065,1.2571774999999996,2.2517674999999993,0.0
165.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48888.15085397685,26.9472,5.733607499999999,2.9774999999999996,0.0
165.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48879.7422220001,26.6968,0.3025,2.78168,0.0
165.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48871.33359002336,26.6743,12.106824999999995,2.912500000000001,0.0
165.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48862.92495804661,25.2311,0.0,0.0,0.0
165.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48854.51632606987,23.8684,0.31999999999999995,0.0,0.055
165.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48846.10769409312,27.2796,2.005000000000001,2.3000000000000007,0.0
166.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48837.69906211638,26.1345,1.8358724999999996,0.0,0.18000000000000002
166.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48829.290430139634,21.7615,0.747115,0.0,0.0
166.0,3.0,1.0,0.0,0.0,0.0,64.0000000000005,0.0,0.0,64.0000000000005,0.0,0.0,0.0,3125.581395348862,0.0,0.0,48562.56862383731,19.8692,0.0,0.0,0.0
166.0,4.0,1.0,0.0,0.0,0.0,237.9251480333334,0.0,0.0,237.9251480333334,0.0,0.0,0.0,11619.577997610979,0.0,0.0,47593.86182738048,113.5206,0.455,0.0,0.0
166.0,5.0,1.0,0.0,0.0,0.0,70.51842058581082,0.0,0.0,70.51842058581082,0.0,0.0,0.0,3443.9166267343276,0.0,0.0,47300.831256813944,32.3064,0.0,0.0,0.0
166.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47292.4226248372,23.0899,3.9610600000000002,5.740000000000001,0.0
166.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47284.013992860455,24.4911,3.180447500000001,8.819999999999999,0.18000000000000002
166.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47901.61119428836,16.6511,4.5079725,9.924369999999998,0.0
166.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48519.20839571626,13.0551,2.1024999999999996,1.505,0.5325
166.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49136.80559714417,4.2748,0.0,0.0,0.0
166.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49754.40279857209,10.5331,0.9250000000000002,3.9728100000000004,0.0
166.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50372.0,12.4754,5.643505000000001,5.6614975,0.0
166.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50363.591368023255,26.4833,6.66069,7.58265,0.0
166.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50355.18273604651,33.7738,2.84,9.341659999999997,0.0
166.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50346.774104069766,27.5703,5.95507,9.953090000000001,0.0
166.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50338.36547209302,30.1728,5.879865,7.5,0.0
166.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50329.956840116276,28.4754,3.9123725,2.5805775,0.0
166.0,18.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,49401.71226777363,49.4629,2.25,4.704275,0.0
166.0,19.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,48352.08243834015,308.563,1.5456424999999998,1.6900000000000002,0.08999999999999998
166.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,47568.73428338666,36.5782,1.5647399999999998,0.665,0.0
166.0,21.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,46519.10445395317,41.4554,0.11999999999999998,1.6999999999999995,0.11999999999999998
166.0,22.0,1.0,0.0,0.0,0.0,221.30757018783711,0.0,0.0,221.30757018783711,0.0,0.0,0.0,10808.029189267414,0.0,0.0,45617.46797891412,42.4546,0.8824999999999998,0.0,0.15000000000000002
166.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45609.05934693738,35.3926,2.1223449999999997,0.73206,0.14000000000000004
166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45600.65071496063,31.0662,7.142499999999999,5.385935000000001,4.728810000000001
167.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45592.24208298389,29.9769,5.189710000000001,2.73161,0.0825
167.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45583.83345100714,26.1045,0.265,0.4275,0.0
167.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45575.4248190304,26.796,0.8798999999999997,0.0,0.3073999999999999
167.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45567.016187053654,24.5466,0.4600000000000002,0.0,0.4600000000000002
167.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46184.613388481564,20.7372,0.11000000000000003,0.0,0.11000000000000003
167.0,6.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,45256.36881613892,43.7506,0.4675000000000002,0.0,0.4675000000000002
167.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45873.966017566825,13.8933,8.838645,8.2525,0.11000000000000003
167.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46491.563218994736,20.4789,25.7322575,11.625492499999998,0.09999999999999999
167.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47109.16042042264,19.0606,2.9815574999999996,0.0025,0.08999999999999998
167.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47726.75762185055,17.1837,0.6375,0.75,0.0
167.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48344.35482327847,18.6645,1.0,3.9975,1.0
167.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48961.95202470637,4.72,2.335,0.0,1.0
167.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49579.54922613428,11.0602,5.125,0.0,0.18000000000000002
167.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49571.140594157536,27.6783,2.78,3.2136725,0.7775
167.0,15.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50188.737795585446,22.5679,30.457500000000007,10.700000000000001,0.0
167.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50180.3291636087,34.4068,6.107500000000001,3.8168400000000005,0.0
167.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50171.92053163196,31.1435,7.2080125,2.3405975,0.0275
167.0,18.0,1.0,0.0,0.0,0.0,191.9999999999982,0.0,0.0,191.9999999999982,0.0,0.0,0.0,9376.744186046424,0.0,0.0,49388.57237667847,41.1315,2.5,2.5,0.0
167.0,19.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,48338.94254724499,47.2143,2.23,4.036475,1.375
167.0,20.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,47289.312717811496,51.3489,3.039967500000001,0.2325,0.075
167.0,21.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,46239.682888378,52.2287,12.729047499999998,5.2425,0.0
167.0,22.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,45190.05305894452,63.4958,7.526305,0.0,0.0
167.0,23.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,44406.704903991034,41.4417,11.597500000000002,0.0,0.0
167.0,24.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,43478.46033164839,47.6059,4.542500000000001,0.0,3.045
168.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43470.05169967165,38.4709,3.3846825000000003,2.557575,0.17
168.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43461.6430676949,31.6948,0.4925,1.5,0.25
168.0,3.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44079.24026912281,20.6579,3.195,0.0,0.25
168.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44696.837470550716,21.9439,5.555,0.0,0.18000000000000002
168.0,5.0,1.0,0.0,0.0,282.00161166278826,0.0,282.00161166278826,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288897871,7574.651162790633,45314.43467197862,22.264,5.330000000000001,2.480725,3.9050000000000007
168.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45306.026040001874,25.4843,0.9828674999999999,7.5,0.25
168.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45923.62324142978,22.0483,8.17,13.15717,0.25
168.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46541.22044285769,18.8207,11.957499999999996,18.102097500000003,0.0
168.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47158.81764428559,8.6932,34.371945000000004,22.350215000000002,5.170000000000001
168.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47776.4148457135,5.4259,33.86101250000001,22.249485000000004,0.0
168.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48394.01204714141,4.2729,31.472500000000007,95.70155749999999,0.0
168.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49011.609248569315,-27.6095,33.477500000000006,97.8996375,5.170000000000001
168.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49629.206449997226,17.6456,32.267500000000005,99.82982,5.170000000000001
168.0,14.0,1.0,0.0,0.0,0.0,227.89999999999998,0.0,0.0,227.89999999999998,0.0,0.0,0.0,11129.986341142381,0.0,0.0,48700.96187765458,23.09,32.5525,102.76174999999999,0.0
168.0,15.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,47651.3320482211,30.4467,34.517500000000005,104.79370999999999,5.170000000000001
168.0,16.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,46601.70221878761,36.6673,41.300000000000004,98.62401999999999,0.0
168.0,17.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,45818.35406383412,41.8559,33.475,10.182135000000002,0.0
168.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45809.94543185738,32.7629,13.457500000000001,6.165,0.25
168.0,19.0,1.0,0.0,0.0,0.0,227.89999999999998,0.0,0.0,227.89999999999998,0.0,0.0,0.0,11129.986341142381,0.0,0.0,44881.700859514734,43.9824,20.049999999999997,32.339999999999996,5.170000000000001
168.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,44098.35270456125,46.8283,14.944999999999999,0.0,13.64602
168.0,21.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,43315.00454960776,54.1677,45.0,7.5,0.14999999999999997
168.0,22.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,42265.37472017427,57.0246,0.0,0.0,0.0
168.0,23.0,1.0,0.0,0.0,0.0,227.89999999999995,0.0,0.0,227.89999999999995,0.0,0.0,0.0,11129.98634114238,0.0,0.0,41337.13014783163,45.521,0.25,0.0,0.25
168.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41328.721515854886,41.0084,0.215,0.0,0.215
169.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41320.31288387814,34.2923,0.8175000000000002,5.672725,0.08999999999999998
169.0,2.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,40536.96472892466,33.0056,29.5787775,8.992499999999998,10.0
169.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40528.55609694791,29.2783,26.989999999999995,11.858197500000001,0.0
169.0,4.0,1.0,0.0,0.0,0.0,128.0000000000018,0.0,0.0,128.0000000000018,0.0,0.0,0.0,6251.162790697763,0.0,0.0,40003.52111632,30.2249,35.0425,17.544142499999996,5.170000000000001
169.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39995.112484343255,26.2819,17.97,10.110000000000001,0.11000000000000003
